0.000000 0.010717 545309.718508
1.000000 0.010455 545314.248497
2.000000 0.010450 545318.149727
3.000000 0.010742 545321.709759
4.000000 0.010728 545324.873022
5.000000 0.010886 545327.857321
6.000000 0.010617 545330.614714
7.000000 0.010581 545333.203251
8.000000 0.010424 545335.617723
9.000000 0.010308 545337.917831
10.000000 0.010108 545340.109005
11.000000 0.010049 545342.187490
12.000000 0.009814 545344.179968
13.000000 0.009539 545346.045361
14.000000 0.009712 545347.851727
15.000000 0.009602 545349.554993
16.000000 0.009617 545351.205145
17.000000 0.009553 545352.785025
18.000000 0.009653 545354.286989
19.000000 0.009769 545355.720671
20.000000 0.009717 545357.089022
21.000000 0.009834 545358.404852
22.000000 0.009851 545359.646585
23.000000 0.009838 545360.840820
24.000000 0.009864 545361.969051
25.000000 0.009920 545363.055202
26.000000 0.009855 545364.085735
27.000000 0.009816 545365.054892
28.000000 0.009786 545365.988829
29.000000 0.009723 545366.862268
30.000000 0.009750 545367.699762
31.000000 0.009738 545368.490416
32.000000 0.009695 545369.224188
33.000000 0.009730 545369.920179
34.000000 0.009721 545370.571455
35.000000 0.009690 545371.183529
36.000000 0.009696 545371.753590
37.000000 0.009721 545372.279619
38.000000 0.009700 545372.767136
39.000000 0.009737 545373.213610
40.000000 0.009703 545373.617609
41.000000 0.009704 545373.985437
42.000000 0.009721 545374.310518
43.000000 0.009718 545374.595455
44.000000 0.009718 545374.843792
45.000000 0.009703 545375.051466
46.000000 0.009686 545375.221281
47.000000 0.009688 545375.356075
48.000000 0.009693 545375.449907
49.000000 0.009682 545375.505819
50.000000 0.009706 545375.526096
51.000000 0.009705 545375.508041
52.000000 0.009715 545375.450201
53.000000 0.009705 545375.354195
54.000000 0.009727 545375.221313
55.000000 0.009708 545375.047678
56.000000 0.009746 545374.842192
57.000000 0.009707 545374.590452
58.000000 0.009709 545374.304441
59.000000 0.009713 545373.977627
60.000000 0.009725 545373.613485
61.000000 0.009703 545373.209705
62.000000 0.009701 545372.764187
63.000000 0.009671 545372.278091
64.000000 0.009690 545371.753279
65.000000 0.009721 545371.185015
66.000000 0.009714 545370.575876
67.000000 0.009690 545369.920561
68.000000 0.009694 545369.223696
69.000000 0.009759 545368.490887
70.000000 0.009762 545367.704290
71.000000 0.009789 545366.874044
72.000000 0.009833 545365.997021
73.000000 0.009774 545365.066143
74.000000 0.009815 545364.089006
75.000000 0.009806 545363.056679
76.000000 0.009852 545361.980654
77.000000 0.009916 545360.840605
78.000000 0.009966 545359.662369
79.000000 0.009937 545358.410051
80.000000 0.010062 545357.111952
81.000000 0.009997 545355.736361
82.000000 0.009958 545354.301580
83.000000 0.010006 545352.804096
84.000000 0.009928 545351.234823
85.000000 0.009907 545349.583784
86.000000 0.009903 545347.845804
87.000000 0.009950 545346.054211
88.000000 0.010053 545344.167679
89.000000 0.010164 545342.195608
90.000000 0.010132 545340.097481
91.000000 0.009926 545337.914007
92.000000 0.009957 545335.603529
93.000000 0.010083 545333.185440
94.000000 0.010232 545330.578011
95.000000 0.010241 545327.841990
96.000000 0.009823 545324.859608
97.000000 0.010065 545321.706059
98.000000 0.010315 545318.147362
99.000000 0.010358 545314.250286
100.000000 0.010558 545309.709450
